participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
613b7ff0e625773956bbe116,color,4,bottom_right,1,No,cruz morada,2023-05-11 05:38:46,Sí,México
613b7ff0e625773956bbe116,color,2,bottom_left,2,Yes,cuadrado rosa,2023-05-11 05:38:46,Sí,México
613b7ff0e625773956bbe116,color,1,top_left,3,Yes,cuadrado azul,2023-05-11 05:38:46,Sí,México
5f38c9aa0c68ee3f7c72f7b4,color,1,top_right,0,No,sol,2023-05-11 05:39:07,NA,México
5f38c9aa0c68ee3f7c72f7b4,color,4,bottom_left,1,Yes,corazon,2023-05-11 05:39:07,NA,México
5f38c9aa0c68ee3f7c72f7b4,color,2,top_left,2,Yes,rectangulo,2023-05-11 05:39:07,NA,México
5f38c9aa0c68ee3f7c72f7b4,color,3,bottom_right,3,No,triangulo,2023-05-11 05:39:07,NA,México
5c36b54ed4627100010c4786,color,1,bottom_right,0,No,Triangulo,2023-05-11 05:39:12,Sí,México
5c36b54ed4627100010c4786,color,2,top_left,1,Yes,Rectangulo,2023-05-11 05:39:12,Sí,México
5c36b54ed4627100010c4786,color,3,top_right,2,No,Rectangulo,2023-05-11 05:39:12,Sí,México
5c36b54ed4627100010c4786,color,4,bottom_left,3,Yes,Corazón,2023-05-11 05:39:12,Sí,México
5c230d610091e40001c939d7,color,4,top_left,0,Yes,rombo,2023-05-11 05:39:24,Sí,México
5c230d610091e40001c939d7,color,3,top_right,1,No,rectangulo,2023-05-11 05:39:24,Sí,México
5c230d610091e40001c939d7,color,2,bottom_left,2,Yes,cuadrado,2023-05-11 05:39:24,Sí,México
5c230d610091e40001c939d7,color,1,bottom_right,3,No,triangulo,2023-05-11 05:39:24,Sí,México
5f74fa0614255d15319ee076,color,2,top_left,0,Yes,rectángulo,2023-05-11 05:39:48,Sí,México
5f74fa0614255d15319ee076,color,3,bottom_right,1,No,triángulo,2023-05-11 05:39:48,Sí,México
5f74fa0614255d15319ee076,color,1,top_right,2,No,sol,2023-05-11 05:39:48,Sí,México
